TeamId,TeamName,SubmissionDate,Score
3971017,JackFeng614,"2020-01-28 14:43:30",0.31956
2710854,"Fun X Excel","2020-01-28 14:50:05",0.40890
2710854,"Fun X Excel","2020-01-28 14:55:00",0.18479
4311489,"Abbas Saeedi","2020-01-28 14:55:49",0.42096
3951366,"Adrian Snell","2020-01-28 15:04:06",0.12357
4308141,JustineMarcon,"2020-01-28 15:11:15",0.18848
1314690,"Shawn Choi","2020-01-28 15:33:55",0.11639
4217529,"Gieg Gissing","2020-01-28 15:37:23",0.13371
4303991,"Evgeny Sevostyanihin","2020-01-28 15:44:49",0.15080
4311067,"Luke Berry","2020-01-28 15:49:35",0.12638
3872944,Alice,"2020-01-28 15:49:42",0.19159
4294540,"Kate Lee","2020-01-28 15:51:16",0.12020
1314690,"Shawn Choi","2020-01-28 15:52:43",0.11637
4293514,YannAMAROUCHE,"2020-01-28 15:55:57",0.24981
3393866,hiroaqii,"2020-01-28 16:05:25",0.11545
4272512,"Ati Esmaeili","2020-01-28 16:10:50",0.12917
4257861,sh-zh-7,"2020-01-28 16:11:42",0.19431
4302728,"vivek ","2020-01-28 16:13:13",0.55339
4265582,"Ankita Singh","2020-01-28 16:23:51",10.60145
4267603,"Grady Lynn","2020-01-28 16:43:55",0.16275
4272512,"Ati Esmaeili","2020-01-28 16:49:01",0.12278
4289199,autogluon,"2020-01-28 17:17:23",0.11948
4291650,"Federico Faruffini","2020-01-28 17:30:01",0.16651
4263376,"Gianluca Sommariva","2020-01-28 17:35:15",0.14528
4277080,"Tim Johnson #2","2020-01-28 17:36:32",0.15174
1429392,albernhe,"2020-01-28 17:37:18",0.11584
4291650,"Federico Faruffini","2020-01-28 17:39:03",0.16646
3872944,Alice,"2020-01-28 17:42:06",0.15295
4054827,"Hasier ","2020-01-28 18:07:59",0.12878
4312329,"Fatou BASSE","2020-01-28 18:12:52",0.46138
4313111,"Lahoucine EL AIDOUS","2020-01-28 18:14:21",0.13378
4263500,"Vinuthan Balaraj","2020-01-28 18:17:35",0.18739
4265582,"Ankita Singh","2020-01-28 18:20:10",8.89500
4313232,"Josh Fagan","2020-01-28 18:20:14",0.20202
4263500,"Vinuthan Balaraj","2020-01-28 18:33:05",0.13421
3862079,Team40Essex,"2020-01-28 18:36:32",0.21426
4085313,"Mohammed #2","2020-01-28 18:45:40",0.15632
4309077,"Shahed Anzarus Sabab","2020-01-28 19:04:29",0.15715
4283885,"dillan johnson","2020-01-28 19:13:18",0.83824
4253205,rabin,"2020-01-28 19:16:11",0.13566
4253205,rabin,"2020-01-28 19:19:24",0.13241
3277080,"P Saurabh","2020-01-28 19:29:40",0.90705
4309077,"Shahed Anzarus Sabab","2020-01-28 19:30:25",0.15474
4266674,"jagdish #2","2020-01-28 19:43:40",0.11563
4264521,"Karson Peterson","2020-01-28 19:49:30",1.07790
4125659,"Ulises Lopez","2020-01-28 19:53:46",0.15759
3277080,"P Saurabh","2020-01-28 20:00:13",0.53225
4235184,Ha33aN,"2020-01-28 20:19:09",0.12239
4306834,"Ricardo Bolognesi","2020-01-28 20:29:11",0.15008
4107358,riverie,"2020-01-28 21:03:39",0.15308
3872944,Alice,"2020-01-28 21:20:20",0.14801
2439530,"Gabriel Gazola Milan","2020-01-28 21:55:18",0.12505
4253781,Will's,"2020-01-28 22:05:33",0.13451
3009284,"M. Adeel Ajaib","2020-01-28 22:21:47",0.15129
4253781,Will's,"2020-01-28 23:07:32",0.13151
4284213,CBasse,"2020-01-28 23:10:25",1.16149
4312459,adja_se,"2020-01-28 23:29:25",0.18012
4034966,skrn,"2020-01-29 00:07:32",0.76544
4034966,skrn,"2020-01-29 00:10:21",0.15189
4225628,"Craig Asberry","2020-01-29 00:38:24",0.72631
4225628,"Craig Asberry","2020-01-29 00:40:40",0.49189
4309478,Futility,"2020-01-29 00:45:21",0.13681
4279594,"Mark S. Wang","2020-01-29 01:17:39",0.10649
4201712,"Young #2","2020-01-29 01:30:40",0.13508
4201712,"Young #2","2020-01-29 01:42:28",0.12112
3306575,FengZhenPing,"2020-01-29 01:44:11",0.79540
2743571,TK,"2020-01-29 02:14:20",0.12802
3972972,dccun1998,"2020-01-29 02:18:08",0.14959
4162410,"Lalit Garg","2020-01-29 02:23:40",0.11785
4314453,iceyfog,"2020-01-29 02:42:59",0.17430
4295478,karrylonge,"2020-01-29 02:53:31",0.18223
1577681,Bemperson,"2020-01-29 03:08:59",0.12046
4286628,"Ayush Pratap Singh","2020-01-29 03:21:19",0.14748
3972972,dccun1998,"2020-01-29 03:29:07",0.14901
4284370,"Nicholas Warner","2020-01-29 04:11:53",0.93704
4147107,"Alexandre Neukirchen","2020-01-29 04:41:25",0.15013
3939634,OccamsLightsaber,"2020-01-29 05:02:10",0.11355
4312385,junho.bda,"2020-01-29 05:08:22",0.39634
4306496,sssaunter,"2020-01-29 05:26:20",0.45166
4312873,JackMorsch22,"2020-01-29 05:27:53",0.15750
4312873,JackMorsch22,"2020-01-29 05:31:55",0.13534
4312385,junho.bda,"2020-01-29 05:34:58",0.34147
4308056,"Ahmed Khalifa #2","2020-01-29 05:57:26",0.14867
4302728,"vivek ","2020-01-29 06:06:37",0.30505
4306154,"Ashish #7","2020-01-29 07:11:14",0.11632
1927990,"Tyler Simons","2020-01-29 07:20:06",0.18930
1927990,"Tyler Simons","2020-01-29 07:29:16",0.18693
4308056,"Ahmed Khalifa #2","2020-01-29 07:32:53",0.14779
1927990,"Tyler Simons","2020-01-29 07:37:08",0.18693
4218756,"Sufjan Lee","2020-01-29 07:49:39",0.39825
4311075,udhanMti,"2020-01-29 08:09:23",0.15767
1434446,"James Strong","2020-01-29 08:20:31",0.10468
4306496,sssaunter,"2020-01-29 08:21:08",0.43268
1434446,"James Strong","2020-01-29 08:28:36",0.10443
1434446,"James Strong","2020-01-29 08:29:19",0.10424
4306496,sssaunter,"2020-01-29 08:30:54",0.43180
4227971,heroagain,"2020-01-29 09:01:29",0.77552
3889224,"Neeraj Khadagade","2020-01-29 09:09:07",0.24154
3775544,pythrones,"2020-01-29 09:17:23",0.17628
4311075,udhanMti,"2020-01-29 09:19:30",0.12398
4315158,"Piyush Pangariya","2020-01-29 09:22:00",0.15841
4283786,"Robert Harvey","2020-01-29 09:22:08",0.49963
4284743,WuSonghao,"2020-01-29 09:25:43",0.12977
1230502,"Mohammadjavad Saeedizade","2020-01-29 09:26:38",0.20990
4316357,jbdefrem,"2020-01-29 09:44:44",0.19734
4272081,"Adeyinka Michael Sotunde","2020-01-29 09:47:19",0.92961
3406300,zhongshijie,"2020-01-29 09:51:32",0.13451
4311075,udhanMti,"2020-01-29 10:19:02",0.12397
4316357,jbdefrem,"2020-01-29 10:27:45",0.19581
4152658,R.T.,"2020-01-29 10:29:33",0.12225
4311075,udhanMti,"2020-01-29 10:38:48",0.11962
4311897,"Paul Ozkohen","2020-01-29 11:22:06",0.15554
4277755,vincent,"2020-01-29 11:25:29",0.12544
4311897,"Paul Ozkohen","2020-01-29 11:26:57",0.13956
4290889,"The Don","2020-01-29 11:48:20",0.12496
3802584,"priv mike","2020-01-29 12:02:02",0.19826
4149593,XIE,"2020-01-29 12:21:47",0.12641
4299175,"Mostafa Abdul-Raheem","2020-01-29 12:22:02",0.15755
4247353,"Jewel Jo Prince","2020-01-29 12:30:29",0.15658
4257861,sh-zh-7,"2020-01-29 12:45:48",0.14266
4307542,"Oleksandr ","2020-01-29 12:48:54",0.19159
4261740,QuintenvV,"2020-01-29 13:02:43",0.14901
4002771,"Rosie Clegg","2020-01-29 13:15:36",0.15199
2570813,"Faysal islam","2020-01-29 13:16:18",0.10660
4257861,sh-zh-7,"2020-01-29 13:24:00",0.13369
1236681,adamyeoman,"2020-01-29 13:24:38",0.12760
4257861,sh-zh-7,"2020-01-29 13:31:16",0.13254
3862205,"Nicole ","2020-01-29 13:35:49",0.13330
4317150,"Patrick Thomas","2020-01-29 13:58:24",0.40805
891197,"Masum Rab","2020-01-29 14:02:27",0.12085
4291650,"Federico Faruffini","2020-01-29 14:03:40",0.13927
4304716,-oto-,"2020-01-29 14:08:51",2.62300
4304716,-oto-,"2020-01-29 14:24:59",2.01419
3690699,TeamPT,"2020-01-29 14:33:06",0.00000
4291650,"Federico Faruffini","2020-01-29 14:36:12",0.13894
4263376,"Gianluca Sommariva","2020-01-29 14:45:07",0.14515
4118982,Prasannarao98,"2020-01-29 14:52:39",0.12226
3739322,zizonpingu,"2020-01-29 15:00:35",0.12724
4291650,"Federico Faruffini","2020-01-29 15:00:39",0.13709
4298570,"Zhuang Robin","2020-01-29 15:08:55",0.11562
4263376,"Gianluca Sommariva","2020-01-29 15:09:25",0.14323
4304716,-oto-,"2020-01-29 15:12:59",1.87444
4317665,fgiardine,"2020-01-29 15:17:15",0.42949
4317541,"Jennifer Smith","2020-01-29 15:18:16",0.40890
4317682,Laetitia,"2020-01-29 15:19:55",0.42949
4317680,"Lidia OZ","2020-01-29 15:20:28",0.42949
4291650,"Federico Faruffini","2020-01-29 15:21:29",0.13599
4317584,"Alina Barylsky","2020-01-29 15:21:32",0.42918
4317700,"Maggie X. Wang","2020-01-29 15:21:56",0.42949
4317704,"Roshni #2","2020-01-29 15:22:05",0.42918
4316604,"Tanmay Ambadkar","2020-01-29 15:22:17",7.66402
4317703,mblackman,"2020-01-29 15:22:41",0.42949
4317705,"Elisabeth Nesmith","2020-01-29 15:23:03",0.42918
4317714,"Zoya Azhar","2020-01-29 15:23:54",0.42949
4317715,SophiaMaya,"2020-01-29 15:24:04",0.42949
4317585,"Eunice #2","2020-01-29 15:24:51",0.42949
4317540,"Valerie Medina ","2020-01-29 15:25:01",0.42949
4317672,"Sarah Glidden","2020-01-29 15:25:22",0.42949
4317713,laurenlow,"2020-01-29 15:25:36",0.42949
4317722,"Sandy Shi","2020-01-29 15:25:47",0.42949
4317724,Hana,"2020-01-29 15:26:49",0.42949
4317725,"Karina Lieb","2020-01-29 15:27:13",0.42949
4317711,CarolLiu,"2020-01-29 15:27:14",0.42949
4317712,"Ruby Ru12","2020-01-29 15:27:15",0.42949
4317729,"Lizette Carpenter","2020-01-29 15:27:20",0.42949
4317543,"Sunshine Schneider","2020-01-29 15:27:30",0.42949
4317732,"Anna Ballou","2020-01-29 15:28:03",0.42949
4317726,"Elle Jo Whalen","2020-01-29 15:28:41",0.42949
4316604,"Tanmay Ambadkar","2020-01-29 15:29:32",6.99600
4317590,"Irene Xu","2020-01-29 15:29:58",0.42949
4317709,"Lily #4","2020-01-29 15:30:53",0.42949
4317541,"Jennifer Smith","2020-01-29 15:31:10",0.18691
4317750,"Lauren Meyer","2020-01-29 15:31:41",0.42949
4317527,"Yanyuan Zhu","2020-01-29 15:31:58",0.17417
4317760,"Lily Diao","2020-01-29 15:33:46",0.42949
4316604,"Tanmay Ambadkar","2020-01-29 15:35:04",6.88138
4317764,"Hannah Snell","2020-01-29 15:36:28",0.42949
4317588,"Lucy Zhen","2020-01-29 15:36:38",0.42949
4278433,"Ben McDonnell","2020-01-29 15:47:01",0.13961
4277080,"Tim Johnson #2","2020-01-29 15:47:49",0.14944
4317150,"Patrick Thomas","2020-01-29 15:50:12",0.24698
4257861,sh-zh-7,"2020-01-29 15:50:52",0.11737
4220497,"TT(Team Two)","2020-01-29 15:54:27",0.16993
4220497,"TT(Team Two)","2020-01-29 15:58:49",0.16589
4317910,"Izar Azpiroz","2020-01-29 16:27:35",0.15119
4291650,"Federico Faruffini","2020-01-29 16:29:45",0.13352
4291650,"Federico Faruffini","2020-01-29 16:31:12",0.13316
4125659,"Ulises Lopez","2020-01-29 16:46:10",0.14943
4317665,fgiardine,"2020-01-29 16:47:00",0.37664
4291650,"Federico Faruffini","2020-01-29 16:48:34",0.13311
4263376,"Gianluca Sommariva","2020-01-29 17:01:17",0.13511
4263376,"Gianluca Sommariva","2020-01-29 17:18:33",0.13184
4290968,"Roman #4","2020-01-29 17:41:02",0.11852
4312746,"Jaedan Mandato","2020-01-29 17:42:34",0.29702
4318281,ABCD12ZL,"2020-01-29 18:02:39",0.13195
4317607,"sarah weden","2020-01-29 18:06:57",0.42949
4263500,"Vinuthan Balaraj","2020-01-29 18:14:07",0.13360
4236568,"GAURAV KUMAR","2020-01-29 18:17:41",0.15113
4263500,"Vinuthan Balaraj","2020-01-29 18:26:42",0.13256
4318331,Hemanth212,"2020-01-29 18:29:59",0.14785
4318519,"Shivam #6","2020-01-29 19:15:32",0.17438
4222685,umang,"2020-01-29 19:30:27",0.35421
4317150,"Patrick Thomas","2020-01-29 19:31:55",0.23432
4238797,"Krzysztof Augustowski","2020-01-29 19:32:32",0.13129
2006341,JonZhao,"2020-01-29 19:34:42",0.12842
4317150,"Patrick Thomas","2020-01-29 19:36:44",0.20709
4318374,"Team PyCaret","2020-01-29 19:40:09",0.19162
4318374,"Team PyCaret","2020-01-29 19:43:27",0.14560
4318611,iiiimsp,"2020-01-29 19:46:19",0.42949
4293838,"Mariela López Fernández","2020-01-29 19:49:01",0.14386
4280194,evenwu112233,"2020-01-29 20:04:08",0.12164
4274420,"Thomas Rialan","2020-01-29 20:06:36",0.12672
4318374,"Team PyCaret","2020-01-29 20:06:55",0.13026
4280194,evenwu112233,"2020-01-29 20:06:56",0.11986
4248541,MarisaBanas,"2020-01-29 20:08:25",0.40890
4318374,"Team PyCaret","2020-01-29 20:10:47",0.12884
1476356,"Effi Feldblum","2020-01-29 20:22:39",0.14685
4318742,Sohel,"2020-01-29 20:33:53",0.40890
4315522,"Alexander Kvitkevich","2020-01-29 20:42:36",0.14287
4315522,"Alexander Kvitkevich","2020-01-29 20:48:18",0.12139
1392641,apingali,"2020-01-29 20:55:17",0.22716
4306013,"Elnaz Ahmadi","2020-01-29 21:10:54",0.12595
4263376,"Gianluca Sommariva","2020-01-29 21:14:15",0.13121
4318281,ABCD12ZL,"2020-01-29 21:26:47",0.13113
4085313,"Mohammed #2","2020-01-29 21:35:48",0.15087
4282221,"Ahmed Imam","2020-01-29 21:40:27",0.21882
4318848,"Vincent Benoist","2020-01-29 21:53:06",0.13325
4282221,"Ahmed Imam","2020-01-29 22:08:48",0.21165
4282221,"Ahmed Imam","2020-01-29 22:28:55",0.15028
4299983,Roma_Ololo,"2020-01-29 22:37:24",0.12052
4282221,"Ahmed Imam","2020-01-29 22:45:49",0.14935
4142163,Joon_fa,"2020-01-29 22:46:13",1.55056
2276681,"Victor A. Davis","2020-01-29 23:03:02",0.13489
4311986,Jean-Giono,"2020-01-29 23:07:02",0.14803
4142163,Joon_fa,"2020-01-29 23:22:20",1.49909
4319344,"Shubhesh Swain","2020-01-29 23:54:00",0.20491
4318978,pinky,"2020-01-29 23:54:20",0.15395
4309051,Nessma,"2020-01-29 23:56:09",0.15252
4295347,patrizzle,"2020-01-30 00:08:04",0.47805
3939634,OccamsLightsaber,"2020-01-30 00:51:19",0.11339
3939634,OccamsLightsaber,"2020-01-30 00:54:27",0.11325
4304613,"Manami Terato","2020-01-30 01:07:11",0.14038
4283181,Jeamee,"2020-01-30 02:26:43",0.52196
4307565,Catadanna,"2020-01-30 02:37:38",0.28435
4283181,Jeamee,"2020-01-30 02:48:10",0.16541
4294899,Mimi,"2020-01-30 03:22:02",0.12990
4313183,millanpoudel,"2020-01-30 03:42:00",0.22523
3730844,"Shunya Fujihara","2020-01-30 03:47:55",0.13347
4305695,DaShenZi,"2020-01-30 04:31:10",0.16531
4296112,"Tuhin S samanta","2020-01-30 04:38:14",0.13326
4318978,pinky,"2020-01-30 04:51:38",0.15184
3624032,dannielSCUT,"2020-01-30 05:12:36",0.11585
4142163,Joon_fa,"2020-01-30 05:13:09",1.49641
1314690,"Shawn Choi","2020-01-30 05:17:15",0.11605
4295153,ZCJMING,"2020-01-30 05:18:29",0.12007
1314690,"Shawn Choi","2020-01-30 05:31:11",0.11565
4291650,"Federico Faruffini","2020-01-30 06:08:15",0.13113
4294562,"Andy Huynh #2","2020-01-30 06:29:57",0.12685
4253940,"Saeed Asadi","2020-01-30 06:41:45",9.34816
4320577,inakskywalker,"2020-01-30 07:47:54",0.11549
4309996,"Junjie Wang","2020-01-30 07:54:17",0.16031
2517564,ta4510,"2020-01-30 07:54:18",0.12082
637069,"Eric Shi","2020-01-30 08:03:28",0.15172
1568624,Shokannn,"2020-01-30 08:18:02",0.11548
2517564,ta4510,"2020-01-30 08:20:00",0.12079
4146422,minemine,"2020-01-30 09:04:06",0.21462
4034355,"Victor Sanchez-Alarcos","2020-01-30 09:59:28",0.16786
4280871,buhongyu,"2020-01-30 10:06:09",0.13379
4280871,buhongyu,"2020-01-30 11:00:30",0.12674
4318978,pinky,"2020-01-30 11:23:00",0.14669
4318978,pinky,"2020-01-30 12:05:58",0.13932
4252754,PriyaSS,"2020-01-30 12:08:37",0.15098
4282861,"Sean Tuck","2020-01-30 12:11:29",0.14782
4321760,"Aparna Suresh","2020-01-30 12:12:34",0.13618
4321760,"Aparna Suresh","2020-01-30 12:20:37",0.12772
4321760,"Aparna Suresh","2020-01-30 12:23:40",0.12582
4252754,PriyaSS,"2020-01-30 12:26:49",0.14736
4252754,PriyaSS,"2020-01-30 12:34:32",0.14053
4295478,karrylonge,"2020-01-30 12:35:29",0.14897
4272785,"Shivraj Thutte","2020-01-30 12:40:12",0.19057
4322121,Akkye,"2020-01-30 12:40:30",0.40890
4321679,"Dmitry Krylov","2020-01-30 12:46:11",0.14363
1236681,adamyeoman,"2020-01-30 12:48:50",0.12358
4290803,"Vignesh Ramaraj","2020-01-30 12:56:25",0.14154
4322236,amoukou,"2020-01-30 13:01:22",0.15202
4304716,-oto-,"2020-01-30 13:24:45",1.68531
2314385,"Huang H","2020-01-30 13:25:45",0.13043
4295478,karrylonge,"2020-01-30 13:35:49",0.14547
4252754,PriyaSS,"2020-01-30 13:35:59",0.13602
2314385,"Huang H","2020-01-30 13:42:45",0.12988
4321174,"Neo LiuYouWei","2020-01-30 13:43:58",0.17426
4321174,"Neo LiuYouWei","2020-01-30 13:46:39",0.17135
4252504,"Kiril Pepovski","2020-01-30 13:47:18",0.15471
4321679,"Dmitry Krylov","2020-01-30 13:55:20",0.13515
3814167,"Mohie eldin","2020-01-30 14:02:40",0.15300
2314385,"Huang H","2020-01-30 14:05:13",0.11886
4319960,alisoncossette,"2020-01-30 14:15:11",0.43450
4142163,Joon_fa,"2020-01-30 14:28:33",0.12086
1659632,"Nidhal Belayouni","2020-01-30 14:29:18",0.38127
4321781,L1997i,"2020-01-30 14:31:15",0.12061
4107410,"Ole Berdal","2020-01-30 14:37:19",0.16030
4313662,seidi,"2020-01-30 14:50:38",9.45251
4249192,"Christine Campigotto","2020-01-30 14:55:32",0.13838
4107410,"Ole Berdal","2020-01-30 14:55:51",0.15905
2896457,ojo83,"2020-01-30 14:57:22",0.12520
4208182,"Anil Kaiyambally Sudhakar","2020-01-30 15:02:33",0.13580
4291508,SashJov,"2020-01-30 15:02:39",0.16857
4247282,JSKim_korea,"2020-01-30 15:07:11",0.19028
4313662,seidi,"2020-01-30 15:09:00",0.41665
2746807,nelsonpe,"2020-01-30 15:10:04",0.15585
4313662,seidi,"2020-01-30 15:10:10",0.15263
4194690,"Filip Stefanovski","2020-01-30 15:32:10",0.12392
4319166,rjc111,"2020-01-30 15:44:07",0.40890
4313662,seidi,"2020-01-30 15:49:52",0.15204
4291508,SashJov,"2020-01-30 16:26:58",0.11555
4322944,"Karan Rakesh","2020-01-30 16:27:46",0.40890
4322944,"Karan Rakesh","2020-01-30 16:37:32",0.13576
4312873,JackMorsch22,"2020-01-30 16:43:11",0.13177
4289977,ARAVI333,"2020-01-30 16:59:50",0.40890
3861874,"W Team","2020-01-30 17:12:37",0.18444
4286244,"Nilesh Joshi","2020-01-30 18:09:20",0.20164
4287965,"Esteban Podesta","2020-01-30 18:26:09",0.24647
4287965,"Esteban Podesta","2020-01-30 18:35:56",0.23961
4287965,"Esteban Podesta","2020-01-30 18:38:14",0.23943
4323628,"Vipin Kumar #2","2020-01-30 19:12:26",0.15620
4323624,cjohn90,"2020-01-30 19:12:41",0.19734
4317966,"Georg Ulrich #2","2020-01-30 19:16:53",0.14181
3314395,alessandro23,"2020-01-30 19:37:30",0.17872
4318620,vittrom,"2020-01-30 19:37:39",0.18876
4318620,vittrom,"2020-01-30 19:37:58",0.14518
4318620,vittrom,"2020-01-30 19:38:43",0.14419
4291846,Matei,"2020-01-30 19:51:49",2.96087
4107410,"Ole Berdal","2020-01-30 19:56:56",0.15185
4248725,"Trevor McInroe","2020-01-30 20:02:05",0.14798
4225636,emont,"2020-01-30 20:15:06",0.21943
4319041,"Pierce G.","2020-01-30 20:34:33",0.87639
4319041,"Pierce G.","2020-01-30 20:44:14",0.77691
3314395,alessandro23,"2020-01-30 20:46:58",0.17857
3658753,mainulislam588,"2020-01-30 21:00:44",0.15775
4306834,"Ricardo Bolognesi","2020-01-30 21:14:02",0.14964
4323959,"Mahsima Derakhshani","2020-01-30 21:22:35",9.34816
3658753,mainulislam588,"2020-01-30 21:39:34",0.15075
4323327,ahersh,"2020-01-30 21:47:03",0.64306
4293199,"Jessie May Stuart","2020-01-30 21:47:36",0.13996
4312791,FDH,"2020-01-30 22:01:41",0.36060
4318868,"Martin Siklar","2020-01-30 22:03:07",0.28670
4318868,"Martin Siklar","2020-01-30 22:18:06",0.16325
4323327,ahersh,"2020-01-30 22:20:46",0.61117
4323327,ahersh,"2020-01-30 22:28:10",0.60026
3658753,mainulislam588,"2020-01-30 22:37:27",0.14770
4253940,"Saeed Asadi","2020-01-30 22:42:36",1.45862
3775544,pythrones,"2020-01-30 22:51:33",0.16719
4248725,"Trevor McInroe","2020-01-30 23:01:01",0.14060
4294472,"Jacob Hucker","2020-01-30 23:09:08",4.49924
4253940,"Saeed Asadi","2020-01-30 23:15:36",0.12282
3852944,Yamagishi,"2020-01-30 23:25:28",0.14433
4288956,"Mihael G格拉坚科","2020-01-30 23:50:07",0.37031
4169005,"Amin Kharaghani","2020-01-31 00:18:50",3.46748
4307565,Catadanna,"2020-01-31 00:23:27",0.28076
4300143,"Bernhard Klinger","2020-01-31 00:24:06",0.14503
4307565,Catadanna,"2020-01-31 00:28:58",0.27974
4295478,karrylonge,"2020-01-31 00:30:31",0.14336
4307565,Catadanna,"2020-01-31 00:31:22",0.27690
4118982,Prasannarao98,"2020-01-31 00:53:59",0.12079
4255460,"Jiaxi #2","2020-01-31 01:20:20",0.12226
2896457,ojo83,"2020-01-31 01:20:25",0.12519
4085313,"Mohammed #2","2020-01-31 01:33:13",0.14869
3317103,"Jona Q","2020-01-31 01:37:49",0.15485
4324627,"Marco Borges","2020-01-31 01:51:20",0.13464
2896457,ojo83,"2020-01-31 01:57:08",0.12452
4255903,AT083056,"2020-01-31 02:09:16",0.31241
2744367,"Dequan Er","2020-01-31 02:34:25",0.17424
4305993,"Pradyumna SP","2020-01-31 02:40:35",0.15705
3317103,"Jona Q","2020-01-31 03:17:00",0.15284
4271801,"Charlie Schwartz","2020-01-31 03:25:40",0.26422
4286244,"Nilesh Joshi","2020-01-31 03:59:37",0.16658
4202317,"Ying Hao","2020-01-31 04:23:01",0.12774
1314690,"Shawn Choi","2020-01-31 05:17:57",0.11528
3739322,zizonpingu,"2020-01-31 05:21:38",0.12423
4301558,kochos,"2020-01-31 05:27:09",0.15440
1609459,AbhinavBhardwaj,"2020-01-31 05:31:52",0.45490
4210962,"Zhao Yu","2020-01-31 05:38:28",0.28177
4319872,JongwanSON,"2020-01-31 06:15:02",0.12378
4122606,"Andrew #4","2020-01-31 06:22:41",0.11789
3317103,"Jona Q","2020-01-31 06:24:31",0.14945
3317103,"Jona Q","2020-01-31 06:32:27",0.14793
3317103,"Jona Q","2020-01-31 06:47:01",0.14505
4217529,"Gieg Gissing","2020-01-31 06:49:07",0.12894
4068142,WPK1993,"2020-01-31 06:54:04",0.15690
4255875,AT083045,"2020-01-31 06:56:58",0.22001
3593725,"Dmitry Proshin","2020-01-31 07:02:20",0.14141
4324880,abramc,"2020-01-31 07:06:58",9.45212
4324880,abramc,"2020-01-31 07:07:45",0.17347
4324880,abramc,"2020-01-31 07:08:23",0.14821
4286704,"Yuan Ping","2020-01-31 07:10:34",0.15642
4304716,-oto-,"2020-01-31 07:10:47",0.13966
2929390,"Thomas Proettel","2020-01-31 07:11:20",0.12855
4302732,dibosca,"2020-01-31 07:26:21",0.15090
4325737,"kazuya hiruma","2020-01-31 07:52:57",0.40890
4302732,dibosca,"2020-01-31 08:01:46",0.13414
4095671,"Iulian Balo","2020-01-31 08:11:31",0.10088
3504387,"Toru Sumi","2020-01-31 08:36:02",0.13629
4325765,"sh lyoo","2020-01-31 09:01:43",0.17425
4302732,dibosca,"2020-01-31 09:05:08",0.13380
4318315,"Alistair Jones","2020-01-31 09:20:24",0.18024
3049217,"Vaibhav Srivastava","2020-01-31 09:34:41",0.13107
4318315,"Alistair Jones","2020-01-31 09:44:43",0.14871
4325931,"Shiyuan Zheng","2020-01-31 09:46:11",0.12605
4326163,googledream,"2020-01-31 09:56:27",0.10088
4247282,JSKim_korea,"2020-01-31 10:04:27",0.14972
3736524,Natalya,"2020-01-31 10:48:15",0.14903
4322174,Ekanth,"2020-01-31 11:06:31",0.13944
4326393,"manoj kumar #2","2020-01-31 11:18:44",0.11584
4146874,"abhi #3","2020-01-31 11:31:00",0.40890
4107410,"Ole Berdal","2020-01-31 12:07:52",0.15119
4312791,FDH,"2020-01-31 12:11:13",0.35513
4325992,"Waldemar Panas","2020-01-31 12:28:43",0.15287
2858370,"Lukasz GD","2020-01-31 12:36:31",0.13798
4311897,"Paul Ozkohen","2020-01-31 12:40:56",0.13595
4321598,"Do-un Lee","2020-01-31 12:53:39",9.45451
4325992,"Waldemar Panas","2020-01-31 13:00:20",0.14679
4321598,"Do-un Lee","2020-01-31 13:01:19",0.15590
3982158,"Shilpa Bane","2020-01-31 13:01:57",5.92097
3612726,"Landon Morrison and... Yeah, that's it","2020-01-31 13:06:57",0.18775
4317461,BenjaminCL,"2020-01-31 13:40:07",0.53981
3612726,"Landon Morrison and... Yeah, that's it","2020-01-31 13:55:37",0.16291
4295478,karrylonge,"2020-01-31 13:58:03",0.13323
4317461,BenjaminCL,"2020-01-31 13:58:39",0.27322
4307175,"Ménage à trois","2020-01-31 14:00:58",0.11503
4317461,BenjaminCL,"2020-01-31 14:02:58",0.16314
4317461,BenjaminCL,"2020-01-31 14:05:18",0.16314
4299446,"Anil Özkan","2020-01-31 14:11:15",0.12068
4172393,"Herve Ngamboum","2020-01-31 14:18:45",0.58272
4321500,"koko #2","2020-01-31 14:23:09",0.20431
4317461,BenjaminCL,"2020-01-31 14:28:50",0.16293
4290755,"Deepak Singh #2","2020-01-31 14:30:27",0.13656
3915631,H_Lin,"2020-01-31 14:33:37",0.12592
4290764,"Qi'An Wang","2020-01-31 15:05:52",0.11569
3814167,"Mohie eldin","2020-01-31 15:34:51",0.15129
4317461,BenjaminCL,"2020-01-31 15:35:29",0.15165
3979772,"John Rick Abe","2020-01-31 15:38:00",0.49061
4262166,"Hans Verhoeven","2020-01-31 15:39:01",0.14972
4253205,rabin,"2020-01-31 16:11:15",0.12427
4319166,rjc111,"2020-01-31 16:20:01",0.11888
4325979,"Kostya Moshkin","2020-01-31 16:22:39",0.14127
4311067,"Luke Berry","2020-01-31 16:27:17",0.12572
3259152,santoshkaggle,"2020-01-31 16:34:08",0.14155
4322655,YUYING,"2020-01-31 16:43:23",10.73665
4300409,Athc,"2020-01-31 16:50:53",0.14238
4300409,Athc,"2020-01-31 16:53:18",0.13966
4249294,"Ryan #8","2020-01-31 17:12:44",4.70255
4323267,"AI Wale","2020-01-31 17:15:57",0.33220
4313662,seidi,"2020-01-31 17:26:00",0.14330
4297080,"Flying Seagulls","2020-01-31 17:29:59",0.12438
